Text Label
ምዱብ O
ግዚአን O
ብዘይ O
ሸቶ O
እየን O
ተፈላልየን O
። O

በዚ O
ድማ O
፡ O
ንምምዝጋብ O
ቀለልቲ O
ዝነበራ O
ዕድላት O
ክባኽና O
ተራእየን O
እሞ O
ድማ O
ኣብ O
ቅድሚ B-DATE
እቲ O
ብብዝሒ O
ሸቶታት O
ኣብ O
ታሪኽ O
ኣፍሪቃ B-LOC
ብኻልኣይ O
ደረጃ O
ዝርከብ O
ላውረን B-PER
ፖኩ I-PER
ወዲኣስመራ! I-LOC

እንተኾነ O
፡ O
ቀይሕባሕሪ B-LOC
ኣጥቃዕታ O
ብዘጥፍእዎ O
ሓያለ O
ዕድላት O
ብፍጹም O
ቅላዕ O
ተረቲዓ O
ነታ O
ዋንጫ O
ከተማዕድዋ B-LOC
እያ O
ተገዲዳ O
። O

ማይተመናይ O
ነቲ O
ዓወት O
ንምጭባጥ O
ሓላዊ O
ልዳታ O
ዕዙዝ O
ተራ O
ተጻወተ O
። O

ሓላዊ O
ልዳት O
ስዩም B-PER
ቦኽረጽዮን I-PER
ንቅላዕ O
ተጻዋታይ O
ነጋሲ O
( O
ራብዐይቲ O
) O
ብምድሓንን O
ነታ O
ዝተወሃባ O
ኵዕሶ O
ድማ O
ኣብ O
መወዳእታ B-DATE
ብምምዝጋቡን O
ማይተመናይ O
5 O
ብ O
3 O
ክትዕወት O
በቒዓ O
። O

ንደረጃ O
ኣብ O
ዝተኻየደ O
ግጥም O
ብቑጽሪ O
ውሑድ O
ተዓዛቢ O
ኣብ O
ዝነበረሉ O
እዋን B-DATE
ጋንታታት O
ገዛባንዳን O
ኣልታሕሪርን O
ሳልሳይ O
ደረጃ O
ዋንጫ O
ናጽነት O
ንምሓዝ O
ግጥም O
ኣካይደን O
ነይረን O
። O
ዳዊት B-PER
እምባየ I-PER
ብመገዲ O
ፍጹም O
ቅላዕ O
ኣብ O
መበል B-DATE
15 I-DATE
ደቒቕ I-DATE
ንገዛባንዳ O
መሪሕነት O
ከትሕዛ O
እኳ O
እንተ O
ኸኣለ O
፡ O
ሓጎስ O
ተጻወትቲን O
ደገፍትን O
ገዛባንዳ O
ግን O
ልዕሊ O
15 O
ደቒቕ O
ክቕጽል O
ኣይተራእየን O
። O

ገዲም O
ተጻዋታይ O
ኣልታሕሪር B-PER
ቶማስ B-PER
ብርሃነ I-PER
ንምውጻእ O
( O
ብመጠኑ O
) O
ሓላዊ O
ልዳት O
ገዛባንዳ B-PER
ርእዩ O
ዝቐልዓ O
ናጻ O
ቅላዕ O
፡ O
ብዝነኣድ O
መገዲ O
ኣብ O
ሰኪዔት O
ኣዕለባ O
። O

ውጽኢት O
ድማ O
1 O
ብ O
1 O
ኮነ O
። O

ካብን O
ናብን O
ድማ O
ኵዕሶ O
ምስ O
ሰኪዔት O
ከተራኽብ O
ላዕልን O
ታሕትን O
በለት O
። O

ከም O
ውጽኢቱ O
ኣብ O
መበል B-DATE
60 I-DATE
ደቒቕ I-DATE
ፊልሞን B-PER
ሙሃብ I-PER
ኣብ O
መበል B-DATE
76 I-DATE
ደቒቕ I-DATE
ድማ O
ኣማኑኤል B-PER
ደምሴ I-PER
ነሓስ O
መድልያ O
ክትሽለም O
ንዘኽእልዋ O
ሸቶታት O
ኣመዝገቡ O
። O

ተጻዋታይ O
ማይተመናይ O
ዝቐልዓ O
ኵዕሶ O
በቲ O
ቀዳድ O
ሰኪዔት O
ሶለኸት O
። O

ክልቲአን O
ሚዛናዊን O
ሓያል O
ስፖርታዊ O
ህልኽ O
ዝተንጸባረቖን O
ግጥም O
ኣንጸባሪቐን O
። O

ኣብ O
መወዳእታ B-DATE
ግን O
ማይተመናይ O
እያ O
ተዓዊታ O
3 O
ብ O
2 O
። O

ቀጺለን O
ዝገጠማ O
ጋንታታት O
ሓሬናን B-PER
ሳዋን I-PER
እየን O
። O

ሓሬና B-PER
ዋላ O
እኳ O
ብተመሳሳሊ O
3 O
ብ O
2 O
ክትረትዕ O
እንተ O
ኸኣለት O
፡ O
ተጻወትታ O
ምስ O
ደያኑ O
ብተደጋጋሚ O
ኣብ O
ቆይቊ O
ክጽመዱን O
ኣብ O
መወዳእታ B-DATE
ድማ O
ኣሰልጣኒኣ O
ሰላምታ O
ከይተለዋወጠ O
ካብ O
ሜዳ O
ብምውጽኡ O
ኣብ O
ግጥም O
ፍጻመ O
ክትኸስሮ O
ተገዲዳ O
ኣላ O
። O

ናይ O
ለበዋ O
ተጠቃሚት O
ምዃነይ O
ብቕዳሕ O
ከረድእ O
እኽእል O
ዶ O
ናይ O
ቀረባ O
ዘመደይ O
ብለበዋ O
ተጠቃሚት O
ገይራትኒ O
ካብ O
ዓለም O
ተፈልያ O
። O

እቲ O
ቀንዲ O
ሰነድ O
ናይቲ O
ለበዋ O
ኸኣ O
ምስ O
መሓዛኣ O
እዩ O
ዝርከብ O
። O

ምሳይ O
ድማ O
ቅዳሕ O
( O
ፎቶኮፒ O
) O
ናይቲ O
ሰነድ O
ለበዋ O
ኣሎ O
። O

ድሕሪ B-DATE
ሞት I-DATE
ተላባዊት O
፡ O
ቀንዲ O
ሰነድ O
ለበዋ O
ከተረክበኒ O
ንመሓዛ O
መዋቲት O
እንተ O
ሓተትኩዋ O
፡ O
ክረኽቦ O
ኣይክኣልኩን O
ኰይኑ O
መልሳ O
። O

ክሓቶ O
ደልየ O
ዘለኹ O
፡ O
ናይ O
ለበዋ O
ተጠቃሚት O
ምዃነይ O
በቲ O
ምሳይ O
ዘሎ O
ቅዳሕ O
ከረጋግጽ O
እኽእል O
ዶ O
ለበዋ O
ኣብ O
ዝተፈጸመሉ B-DATE
እዋን B-DATE
ብተንቀሳቓሲ O
ካሜራ O
ዝተሰነደ O
ስእሊኸ O
ከም O
መረጋገጺ O
ተቐባልነት O
ኣለዎ O
ዶ O
ዝኸበርኪ O
ወይዘሪት O
ሮማ B-PER
፡ O
ኣቕሪብኪዮ O
ናይ O
ዘለኺ O
ሕጋዊ O
ሕቶ O
ቀንዲ O
ጭብጢ O
ተጠቃሚት O
ለበዋ O
ምዃንኪ O
ብኸመይ O
ከተረጋግጺ O
ትኽእሊ O
፧ O

ዝብል O
ኰይኑ O
ረኺብናዮ O
ኣሎና O
። O

ነዚ O
ጭብጢ O
እዚ O
ንምውሳን O
ድማ O
፡ O
ኣብ O
መሰጋገሪ B-ORG
ሲቪላዊ I-ORG
ሕጊ I-ORG
ኤርትራ I-ORG
ዓንቀጽ O
896 O
ተደንጊጉ O
ንዘሎ O
ህላወ O
ለበዋ O
ናይ O
ምርዳእ O
ሓላፍነት O
ዘለዎ O
ወገንን O
ህላወ O
ለበዋ O
ንምርግጋጽ O
ክቐርቡ O
ዝግብኦም O
መረዲኢታትን O
ምድህሳስ O
ኣገዳሲ O
እዩ O
። O

በዚ O
መሰረት O
፡ O
ኣብ O
ዝዀነ O
ለበዋ O
መሰል O
ኣሎኒ O
ዝብል O
ሰብ O
፡ O
ካብዞም O
ዝስዕቡ O
ሓደ O
ወይ O
ክልቲኦም O
ከረጋግጽ O
ኣለዎ O
። O

እዚ O
ማለት O
፡ O
ብመዋቲ O
ዝተፈጸመ O
ለበዋ O
ከርኢ O
ኣለዎ O
። O

ካልኣይ O
ትሕዝቶ O
እቲ O
ለበዋ O
ከረጋግጽ O
ኣለዎ O
። O

ብኻልእ O
ኣዘራርባ O
፡ O
ሓታቲ O
ተጠቃሚ O
እቲ O
ለበዋ O
ምዃኑ O
ከረድእ O
ይግደድ O
። O

ዓንቀጽ O
897 O
መሰረት O
ብምግባር O
እዞም O
ዝስዕቡ O
ኣገደስቲ O
ነጥብታት O
ክንግንዘብ O
ንኽእል O
። O

ህላወን O
ትሕዝቶን O
ለበዋ O
ግሉጽ O
ወይ O
ብናይ O
ተላባዊ O
ናይ O
ኢድ O
ጽሕፈት O
ዝተዳለወ O
ለበዋ O
ቀንዲ O
ሰነድ O
ለበዋ O
ወይ O
ብቤት-መዝገብ O
ናይ O
ቤት-ፍርዲ O
ሓቂ O
ምዃኑ O
ዝተመስከረ O
ቅዳሕ O
ሰነድ O
ብምቕራብ O
እዩ O
ዝረጋገጽ O
። O

ቤት-መዝገብ O
ቤት-ፍርዲ O
፡ O
ቀንዲ O
ሰነድ O
ለበዋ O
ኣብ O
መዝገቡ O
ክቕመጥ O
ተዋሂብዎ O
ጸኒሑ O
፡ O
ቅዳሕ O
ክህብ O
ይኽእል O
እዩ O
። O

ተጠቃሚ O
ናይ O
ለበዋ O
ንምዃን O
፡ O
እቲ O
ናይ O
ለበዋ O
ሰነድ O
ምቕራብ O
ናይ O
ግድን O
እዩ O
። O

ዝዀነ O
ካልእ O
ኣገባብ O
መርትዖ O
ምቕራብ O
ኣይክኣልን O
። O

ንኣብነት O
፡ O
ትሕዝቶ O
ናይ O
ግሉጽ O
ለበዋ O
ብመሰኻክር O
ክረጋገጽ O
ኣይክእልን O
እዩ O
። O

ዝዀነ O
ሰብ O
፡ O
ብሸለልትነት O
ወይ O
ብበደል O
፡ O
ሰነድ O
ለበዋ O
እንተ O
ደኣ O
ኣዕኒዎ O
ወይ O
ኣጥፊኢዎ O
፡ O
ንተጠቃሚ O
ናይቲ O
ለበዋ O
ክኽሕስ O
ይግደድ O
እዩ O
። O
ክካሓስ O
እንተ O
ደኣ O
ኾይኑ O
ግን O
፡ O
ተጠቃሚ O
ለበዋ O
ተረባሒ O
ናይቲ O
ለበዋ O
ምዃኑ O
ብዝዀነ O
መርትዖ O
ከረጋግጽ O
ይኽእል O
። O

ንኣብነት O
፡ O
ተረባሒ O
ናይቲ O
ለበዋ O
ምዃኑ O
መሰኻክር O
ብምቕራብ O
ከረጋግጽ O
ይኽእል O
እዩ O
። O

ዝተጠቕሱ O
ሓፈሻዊ O
ህላወ O
ለበዋ O
ንምርግጋጽ O
ክቐርቡ O
ዝግብኦም O
መረዲኢታት O
ኣብ O
ግምት O
ብምእታው O
ነቲ O
ዝቐረበ O
ሕቶ O
ክንምልስ O
ክንፍትን O
። O

ክብርቲ O
ሓታቲት O
፡ O
ቀንዲ O
ሰነድ O
ናይቲ O
ለበዋ O
የብልክን O
። O

ኣሎኒ O
እትብልዮ O
ዘለኺ O
ቅዳሕ O
እዩ O
። O

ስለዚ O
፡ O
በዚ O
ምሳኺ O
ዘሎ O
ቅዳሕ O
ሰነድ O
ለበዋ O
ተረባሒት O
ምዃንኪ O
ከተረጋግጽ O
እንተ O
ደኣ O
ኴይንኪ O
፡ O
ግድነት O
እዚ O
ቅዳሕ O
እዚ O
ትኽክል O
ምዃኑ O
ብቤት-መዝገብ O
ናይ O
ቤት-ፍርዲ O
ዝተመስከረ O
ክኸውን O
ኣለዎ O
። O

እንተ O
ዘይኰይኑ O
ግን O
ነቲ O
ቀንዲ O
ቅዳሕ O
ከተቕርብዮ O
ክትግደዲ O
ኢኺ O
ብምባል O
ሕጋዊ O
ምኽርና O
ንልግሰልኪ O
። O

እዚ O
ማለት O
ከኣ O
፡ O
ዝተገድፈ O
ለበዋ O
ግሉጽ O
ወይ O
ብናይ O
ተላባዊ O
ናይ O
ኢድ O
ጽሕፈት O
ዝተዳለወ O
ስለ O
ዝዀነ O
፡ O
ለበዋ O
ክፍጸም O
እንከሎ O
ዝተወስደ O
ተንቀሳቓሲ O
ስእሊ O
፡ O
ንህላወ O
ከምዚኣቶም O
ለበዋ O
ከረጋግጽ O
ሕጊ O
ውርሻ O
ኤርትራ B-LOC
ኣየፍቅድን O
እዩ O
። O

ሓደ O
ዙርያ O
እዚ O
ውድድር O
6 O
ኪሎሜተር O
ዝሽፍን O
ኮይኑ O
፡ O
ደቀንስትዮ O
54 O
ኪሎሜተር O
፡ O
ደቂተባዕትዮ O
ድማ O
144 O
ኪሎሜተር O
ክጓዕዙ O
መደብ O
ተታሒዝሎም O
ኣሎ O
። O

ኣእምሮኣዊ O
ጥዕና O
። O

ቅድሚ B-DATE
ብዙሕ I-DATE
ዓመታት I-DATE
“ O
ኣእምሮኣዊ O
ስንክልና O
ብጋኔን O
ወይ O
እከይ O
መናፍስቲ O
ኢዩ O
ዝመጽእ O
“ O
ዝብል O
ግጉይ O
ኣመለኻኽታ O
ነይሩ O
። O

ከም O
ውጺኢቱ O
ድማ O
ኣእምሮኣዊ O
ስንክልና O
ዘጋጠሞም O
ኣባላት O
ናይ O
ሓደ O
ሕብረተ-ሰብ O
ብኣሰቃቕን O
ኢሰብኣውን O
ኣገባብ O
ይተሓዙ O
ነይሮም O
። O

ጸቢብ O
ኣብ O
ዘይኮነ O
ከባቢታት O
እውን O
እዚ O
ኣመለኻኽታ O
እዚ O
ይስርሓሉ O
ምህላዉ O
ይግልጽ O
እዩ O
። O

ገለ O
ካብቶም O
ካብቲ O
ሕሱም O
ኣገባብ O
ኣተሓሕዛ O
ዝመሎቑ O
ግዳያት O
እውን O
ናብ O
በረኻታት O
እናሃደሙ O
በይኖም O
ይነብሩ O
ወይ O
እውን O
ድራር O
ኣራዊት O
ይኾኑ O
እዮም O
። O

ኣብ O
ሕብረተ-ሰብና O
እውን O
“ O
ኣእምሮኣዊ O
ስንክልና O
ብጋኔን O
ወይ O
እከይ O
መናፍስቲ O
ኢዩ O
ዝመጽእ O
“ O
ዝብል O
ግጉይ O
ኣረዳድኣ O
ዛጊት O
ኣይተሓኸኸን O
ዘሎ O
። O

ዕላማ O
ናይዚ O
ጽሑፍ O
እምበኣር O
፡ O
ነዚ O
ሓሳብ O
እዚ O
ኣለሊና O
ክንኣልዮን O
ቅኑዕ O
ኣገባብ O
ምክልኻል O
ኣእምሮኣዊ O
ስንክልና O
ክንፈልጦን O
ብኡ O
ኣቢልና O
ድማ O
ቅኑዕ O
ኣገባብ O
ኣተኣላልያ O
ናይ O
ኣእምሮ O
ሕሙማት O
ኽንክተልን O
ኢዩ O
። O

ስለምንታይ O
ኢና O
ብዛዕባ O
ኣእምሮኣዊ O
ስንክልና O
ክንፈልጥ O
ዝግብኣና? O

ንዅሉ O
ኣባል O
ሕብረተሰብ O
ዝጸሉ O
( O
ዋላ O
እውን O
ንዘይትግምቶም O
ሰባትን O
ንዓናን O
እውን O
) O
፡ O
ሓደ O
ካብቶም O
ናይ O
ጥዕና O
ጸገማት O
እናኾነ O
ይመጽእ O
ስለ O
ዘሎ O
፡ O
ዘይተደልየ O
ዓመጽን O
ጎነጽን O
ስለ O
ዘስዕብ O
፡ O
ግቡእ O
ኣተኣላልያ O
ኣእምራኣዊ O
ስንክልና O
ናይ O
ዘለዎም O
ሰባት O
ንምፍላጥ O
። O

ኣእምሮኣዊ O
ስንክልና O
ፍሉጥ O
ወይ O
ንጹር O
ዝኾነ O
ጠንቂ O
የብሉን O
። O

እንተኾነ O
ሳይኮሎጂያዊ O
( O
ስነ-ልቦናዊ O
) O
፡ O
ማሕበራውን O
ባህላውን O
ጽልዋታት O
ከም O
ዘለዎ O
ብሰፊሑ O
ይእመን O
። O

ገለ O
ካብኡ O
፡ O
ብተወርሶ O
ዝሓልፍ O
፡ O
ንኣብነት O
ገለ O
ካብ O
ዓይነታት O
ሕዱር O
ጸገማት O
ስነ-ኣእምሮ O
፡ O
ናይ O
ሆርሞናት O
ወይ O
ናይ O
ኣካላት O
ነዝዕታት O
ምምዝባል O
ማሕበረ-ቁጠባዊ O
ጸገማት O
፡ O
ዘይውሑስ O
ኣከባቢ O
( O
ንኣብነት O
ጎነጽን O
ዓመጽን O
ዝበዝሖ O
ከባቢ O
) O
ስደት O
፡ O
ድኹም O
ስርዓተ-ኣመጋግባ O
፡ O
ዘይእኹልን O
ዘይብቑዕን O
ሕክምናዊ O
ኣገልግሎት O
ወዘተ O
። O

ምልክታት O
ኣእምሮኣዊ O
ስንክልና O
ከመይ O
ዝበሉ O
ኢዮም? O

ጸገማት O
ስነ-ኣእምሮ O
ምልክቶም O
ድንጉይ O
ክብልን O
ብቐረባ O
ዝከታተሎ O
ሰብ O
እንተ O
ዘይረኺቡ O
ድማ O
ክሳብ B-DATE
ናብ O
ዝለዓለ O
ደረጃኡ O
ዝበጽሕ O
ከይተለለየ O
ክጸንሕን O
ይኽእል O
። O

እቶም O
ዝኾነ O
ሰብ O
ከለልዮም O
ዝኽእሉ O
ምልክታት O
እዞም O
ዝስዕቡ O
ኮይኖም O
፡ O
እዚ O
ምልክታት O
ዝተራእዮ O
ሰብ O
ቅልጡፍ O
ሕክምናዊ O
ረዲኤት O
ክረክብ O
ምትሕብባር O
የድልዮ O
። O

ምህትፍታፍ O
ዘይንቡር O
ኣዘራርባ O
( O
ዓው O
ኢልካ O
ምዝራብ O
። O

ዘይተወሃሃዱ O
ዘረባ O
ምዝውታር O
። O

ንቓላት O
ብሓይሊ O
ምውጻእ O
። O

ቅልጥፍ O
ቅልጥፍ O
እናበልካ O
ምዝራብ O
ወዘተ O
) O
ከም O
ዘለዎ O
ምድጋም O
ዝተጋነነ O
ምርሳዕ O
። O

ኣሉታዊ O
ኣታሓሳስባ O
ንኻልእ O
ሰብ O
ዘይርድኦ O
ብፍሉይ O
ቋንቋ O
ምዝራብ O
ካብ O
ሓቅነት O
ምርሓቕ O
። O

እቲ O
ሕሙም O
ንዕኡ O
ጥራይ O
ሓቂ O
ዝመሰሎ O
ነገራት O
ከም O
ዓለምለኻዊ O
ሓቂ O
ገይሩ O
ይቖጽሮን O
ከንጸባርቖ O
ይፍትንን O
። O

ኣብነት O
“ O
ኣነ O
ናይ O
ዓለም O
ዝበለጸ O
ሰብ O
እየ O
“ O
ይብል O
። O

ሓሻሽ O
ባህሪ O
። O

ልዕሊ O
ንቡር O
ርእሰ-ምትእምማን O
። O

ምክልኻልን O
ምቁጽጻርን O
። O

ዝኾነ O
ህጻን O
ግቡእ O
ክንክን O
ክግበረሉ O
ማለት O
ብግቡእ O
ጸባ O
ኣደኡ O
ክጠቡ O
ይግባእ O
። O

ክታበት O
ክኽተብ O
፡ O
ዝኾነ O
ዓይነት O
ሕማም O
ምስ O
ዘጋጥሞ O
ድማ O
ብቑልጡፍ O
ሕክምናዊ O
ረድኤት O
ክረክብ O
ኣለዎ O
። O

ናይ O
ኣእምሮ O
ስንክልና O
ምስ O
ንዕዘብ O
ተቐላጢፍና O
ናብ O
ሓኪም O
ንኽቐርብ O
ክንሕግዞ O
ይግበኣና O
። O

ብፍላይ O
ቆልዑ O
ኣዝዮም O
ተነቀፍቲ O
ስለ O
ዝኾኑ O
ካብ O
ግዳም-ሓደርነትን O
ዘይሞራላዊ O
ኣተሓሕዛ O
ቈልዑ O
ክንቁጠብ O
የድሊ O
። O

ሰባት O
ከይፈንፈንናን O
ከይጸላእናን O
ብሞራልን O
ብንዋትን O
ብዘይ O
ምስልካይ O
ንሓብሕቦም O
። O

ክብሪ O
ንለግሰሎም O
። O

ድሌታቶምን O
ራእዮምን O
ንረድኣሎም O
። O

መኻፍልቲ O
ሓጎሶምን O
ጓሂኦምን O
ብምዃን O
ኣብ O
ሂወቶም O
እወታዊ O
ተራ O
ንጻወት O
። O

ከጋጥሞም O
ንዝኽእል O
ተነጽሎን O
ስነ-ኣእምሮኣዊ O
ጭንቀትን O
ብልዝብን O
ብምምዕዓድን O
ንተሓጋገዝ O
። O

ጥዕይቲ O
ሃገር O
። O

ቀለልቲ O
ነጥብታት O
ንስነ-ኣእምሮኣዊ O
ጥዕና O
። O

እኹል O
ዕረፍቲ O
ትረክብ O
ከም O
ዘለኻ O
ኣረጋግጽ O
፡ O
ድቃስ O
ናይ O
ኣካላት O
ዕረፍቲ O
ኣብ O
ርእሲ O
ምሃቡ O
ንጥዕና O
ኣእምሮ O
እውን O
ሓጋዚ O
እዩ O
። O

እቲ O
ዝስመዓካ O
ዘሎ O
ኣንጸባርቆ O
፡ O
ስምዒትካ O
ምቁጽጻር O
እትገብሮ O
ንጥፈታት O
ዝያዳ O
እቲ O
ካብ O
ሰባት O
ከይመጽኣኒ O
ኢልካ O
እትፈርሖ O
ንላዕሊ O
ኣብ O
ኣእምሮኻ O
ዝፈጥሮ O
ኣሉታዊ O
ሳዕቤን O
ስለ O
ዝዓቢ O
ዝስምዓካ O
ነገራት O
ካብ O
ምንጽብራቕ O
ኣይትቆጠብ O
፡ O
ኣብነት O
ሕርቃን O
፡ O
ሓጎስ O
። O

ሕሉፍ O
ጌጋታትካ O
ረስዓዮ O
፡ O
ጌጋ O
ኣብ O
መዓልታዊ O
ሂወት O
ዘጋጥም O
ተርእዮ O
ምዃኑ O
ምፍላጥን O
ኣብ O
ሂወትካ O
ዳግም O
ግድነት O
ክትጋገ O
ንቡር O
ምዃኑን O
ምስትውዓል O
፡ O
ብሕሉፍ O
ጌጋታትካ O
ጸቕጢ O
ከይትፈጥርን O
ብጣዕሳ O
ከይትሓምምን O
ይሕግዝ O
። O

እዚ O
ምግባርካ O
ዝያዳ O
ፍቕሪ O
ክስመዓካን O
ንሂወትካ O
ትርጉም O
ከተልብሶን O
ይሕግዘካ O
እዩ O
። O

ጥዕና O
ዝሓለወ O
ኣመጋግባ O
ኣዘውትር O
። O

እቲ O
ንመግቢ O
እተህልኾ O
ገንዘብ O
፡ O
መኣዛታት O
ዘለዎን O
ዝተፈላለዩን O
መግብታት O
ብመደብ O
ምስ O
እትገዝኦ O
ኣካላዊ O
ጥዕና O
ይህልወካ O
እሞ O
ብመንጽሩ O
ድማ O
ኣእምሮኣዊ O
ጥዕና O
ክህልወካ O
ይኽእል O
። O

ኣካላውን O
ስነኣእምሮኣውን O
ምንቅስቓስ O
ምዝውታር O
። O

ኣካላዊ O
ምንቅሳቓስ O
ንዝተፈላለዩ O
ሕዱር O
ሕማማት O
ዝከላኸል O
ኮይኑ O
ጭዋዳታት O
ኣካላት O
ብግቡእ O
ክሰርሑን O
ስርዓት O
ሓበሬታ O
ኣካላትካ O
ንጡፍ O
ክኸውንን O
ይሕግዝ O
። O

ካብ O
ወልፍታት O
እትርሕቀሉ O
ምኽንያታት O
ኣናዲ O
። O

ንጽጉማት O
ምሕጋዝ O
ተላመድ O
። O

ምትሕግጋዝ O
ኣብ O
ሕልና O
ደቂ O
ሰብ O
ምትሕሓዝ O
ዘለዎን O
ናይ O
ምድንጋጽ O
ባህሪ O
ዘማዕብልን O
ኮይኑ O
፡ O
ባህታ O
ክፈጥረልካን O
ትርጉም O
ህላውነትካ O
ንምፍላጥ O
እውን O
ሓጋዝን O
እዩ O
። O

እኹል O
ጸሓይ O
ርኸብ O
። O

እኹል O
ጸሓይ O
ምርካብ O
ንመንፈስካ O
ከነቓቕሕን O
ካብ O
ቕዛነት O
ከድሕነካን O
ተኽእሎ O
ኣለዎ O
። O

ነብሰ-ምቁጽጻር O
ተላመድ O
። O

ነብስኻ O
ምቁጽጻር O
ንኽትክእል O
መጀመርታ B-DATE
ብነገራት O
ተላመድ O
። O

ኣብ O
ነገራት O
እትገብሮ O
ምቁጽጻር O
ንነብስኻ O
ናይ O
ምቁጽጻር O
ልምዲ O
ይፈጥረልካ O
። O

ሓደስቲ O
ነገራት O
ተላመድ O
። O

ሓደስቲ O
ነገራት O
ምልምማድ O
ኣብ O
ናብራ O
ደቂ O
ሰብ O
ዓቢ O
ጽልዋ O
ዘለዎን O
ሂወትካ O
ትርጉም O
ካብ O
ምስኣን O
ዝሕግዝን O
ንጥፈታት O
እዩ O
፡ O
እዚ O
ብወለንታኻ O
ምስ O
ዝግበር O
ኢንዶርፊን B-PER
ዝተባህለ O
ባእታ O
ካብ O
ኣካላትካ O
ንኽነዝዕን O
ንኹነተ-ኣኣምሮኻ O
ድማ O
ከነቓቕሕን O
ይኽእል O
። O

ስነ-ጥበባዊ O
ንጥፈታት O
ሙዚቃዊ O
ምርኢት O
። O

ቅብኣ O
ወይ O
ፊልም O
ክትሰርሕ O
ፈትን O
ወይ O
ተዓዘብ O
። O

እዚ O
ንጥፈታት O
እዚ O
ንኣካላትካ O
ከዛንዮን O
ኣተሓሳስባኻ O
ክምዕብልን O
ይረድእ O
። O

ብምዃኑ O
ብፍላይ O
ኣብ O
ህዝባውያን O
ጎደናታት O
ዝስርሑ O
ዳሳት O
፡ O
ብግዜ B-DATE
ክቕየዱ O
ተመራጺ O
እዩ O
። O

እዞም O
ከምዚኦም O
ዝኣመሰሉ O
ዳሳት O
ኣፍደገ O
ጎረባብቲ O
ኣብ O
ርእሲ O
ምዕጻዎም O
፡ O
ኣብ O
ምንቅስቓስ O
ህዝብን O
ተሽከርከርትን O
ዝፈጥሩዎ O
ጸገም O
እውን O
ቀሊል O
ኣይኮነን O
። O

ብፍላይ O
እቲ O
ከባቢ O
ትካላት O
ወሃብቲ O
ኣገልግሎት O
ዘለዎ O
ከባቢ O
ምስ O
ዝኸውን O
ድማ O
ኣብ O
ልዕሊ O
ተገልገልቲ O
ዝፍጠር O
ዘይምቹእነት O
ሸለል O
ክበሃል O
ዘይግበኦ O
እዩ O
። O

ብዘይካ O
እዚ O
ሓደጋ O
ምስ O
ዝፍጠር O
እቲ O
መንገዲ O
ብዳስ O
ስለ O
ዝዕጾ O
ነቲ O
ግዳይ O
ሓገዝ O
ክትገብር O
ኣጸጋሚ O
እዩ O
። O

እቲ O
ባርዕ O
ንእሽቶ O
ብምንባሩ O
ብዘይ O
ጸገም O
ኣብ O
ትሕቲ O
ቁጽጽር O
እኳ O
እንተ O
ኣተወ O
፡ O
ሓገዝ O
መጥፋእቲ O
ሓዊ O
ዘድልዮ O
እንተ O
ዝኸውን O
ግን O
መኪና O
እትሓልፈሉ O
መንገዲ O
ተዓጽዩ O
ብምንባሩ O
ቀሊል O
ስራሕ O
ኣይምኾነን O
። O

እምበኣር O
ንሓደ O
ፍሉይ O
ማሕበራዊ O
ኣጋጣሚ O
ዝስራሕ O
ዳስ O
፡ O
ካብቲ O
ዝተደልየሉ O
ዕላማ O
ወጻኢ O
ጸገም O
ክፈጥር O
የብሉን O
። O

ብስም O
ዉራይ O
ናይ O
ካልኦት O
ሰባት O
ናይ O
ምንቅስቓስ O
መሰል O
እውን O
ክገሃስ O
የብሉን O
። O

ዳስ O
ክስራሕ O
ከሎ O
ድማ O
ብዝወሓደ O
ንኣጋር O
ዝኸውን O
መንገዲ O
ምግዳፍ O
ከድሊ O
እዩ O
። O

ዘይሓልፍ O
ነገር O
እውን O
የልቦን O
። O

ቍልዕነት O
ይሓልፍ O
እዩ O
ንእስነት O
እውን O
ይኸይድ O
እዩ O
። O

ሽምግልና O
እውን O
ከምኡ O
። O

ነቲ O
መንእሰይ O
ጥራይ O
ዘይኮነ O
ኣብ O
ዙርያኡ O
ንዘሎ O
ኻልእ O
እውን O
ይትንክፍ O
። O

ንእስነት O
ክሓልፍ O
ከሎ O
ኣይፍለጠካን O
እዩ O
። O

ብፍላይ O
ብፍላይ O
ክኸይድ O
ከሎ O
ከምዛ O
ዋዛ O
እዩ O
። O

ኣለኹ O
ገና O
እየ O
ኣብ O
እትብለሉ O
ንሱ O
ድሮ B-DATE
ተዓዚሩ O
ኣሎ O
። O

ክትመልሶ O
ኣይትኽእልን O
። O

ደድሕሪኡ O
ክትጎዪ O
እውን O
ኣይከኣለካን O
። O

ምስ O
ደርፍኻን O
ቁዘማኻን O
በይንኻ O
ትተርፍ O
። O

“ O
ንእስነት O
ከደት O
እየ O
ንእስነት O
ከደት O
እየ O
ከምዚኣ O
እናበለት O
እየ O
ከምዚኣ O
እየ O
“ O

ንእስነት O
ክኸይድ O
ከሎ O
የሕምም O
እዩ O
። O

ብፍላይ O
ኣብቲ O
መድርኽ O
ክትገብሮ O
ዝግብኣካ O
ነገር O
እንተ O
ዘይገበርካ O
